Date,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,AMD,ANET,ANSS,APH,AVGO,BR,CDNS,CRM,CSCO,CTSH,CTXS,DXC,FFIV,FIS,FISV,FLIR,FLT,FTNT,GLW,GPN,HPE,HPQ,IBM,INTC,INTU,IPGP,IT,JKHY,JNPR,KEYS,KLAC,LRCX,MA,MCHP,MSFT,MSI,MU,MXIM,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,SNPS,STX,SWKS,SYMC,TEL,TSS,TXN,V,VRSN,WDC,WU,XLNX,XRX,XLK
5/7/2004,1.6686,17.9216,21.7099,31.7078,25.2393,34.5304,17.8549,12.4,14.4265,14.91,,9.4625,7.4277,,,12.76,,17.1484,5.2238,12.5414,,13.69,14.8872,9.01,10.0395,,,9.1545,11.2991,,7.3035,62.1832,17.4981,18.6611,,12,14.9112,20.9911,,24.5696,20.3366,,18.9686,16.8828,93.9778,14.38,29.7591,17.4446,6.7906,10.0552,22.9362,,22.8292,,24.93,26.7,7.1517,8.4095,17.2183,,14.9366,19.1307,,15.0725,6.957,,25.44,27.0497,15.5576
5/10/2004,1.6442,17.5131,21.7399,31.784,25.6834,33.7831,16.9718,11.87,14.7503,15.02,,9.565,7.3099,,,12.55,,17.0931,5.2128,12.5727,,13.085,15.1276,9.085,9.8694,,,8.8618,11.1452,,7.2743,61.2595,17.551,18.9559,,11.87,14.7465,20.2274,,24.7523,20.3458,,18.6655,16.981,93.8775,14.3,30.1954,17.5067,6.5261,10.0552,23.0765,,22.9663,,24.22,26.62,7.122,8.1858,16.7401,,14.8693,19.2887,,14.3913,6.726,,26.0338,26.7158,15.4941
5/11/2004,1.6981,18.0049,22.0945,32.3107,25.6834,34.2586,17.6453,12.18,15.1529,15.48,,9.74,7.4138,,,13.2,,17.5911,5.225,12.7478,,13.965,14.8703,9.325,10.0775,,,9.0833,10.9204,,7.3436,61.4358,18.3575,19.7805,,11.93,15.2406,20.1365,,25.4548,21.2112,,18.8078,16.9875,93.8273,14.45,30.7314,17.835,6.6861,10.2933,23.0033,,23.3597,,25.21,26.57,7.3655,8.568,16.9756,,14.6673,19.8231,,15.2854,6.8663,,26.5777,27.3419,15.7005
5/12/2004,1.7081,17.8687,21.8947,31.9157,25.3709,34.4721,17.4508,12.83,14.952,15.14,,10.0025,7.4115,,,13.27,,17.3619,5.2763,12.7728,,13.705,14.9968,9.3575,9.9724,,,9.0675,11.4823,,7.3436,61.2102,18.2253,19.8772,,11.87,15.4052,20.2183,,24.9008,20.668,,18.4176,16.9875,94.5799,14.06,30.1705,17.7374,6.5938,10.2227,22.8081,,23.0638,,25.12,26.43,7.3121,8.4189,16.8043,,14.6269,19.5521,,15.5068,6.8332,,25.3811,26.7992,15.6529
5/13/2004,1.7012,18.0351,21.9147,31.8464,25.1296,34.7924,17.6653,12.96,14.612,14.67,,9.86,7.5016,,,13.13,,17.2037,5.3618,12.8228,,13.735,15.0938,9.405,10.5207,,,9.202,11.3944,,7.3144,61.4781,18.1393,19.845,,12.04,15.3558,20.4547,,25.0093,20.3918,,18.0894,17.0923,97.2392,14.03,29.9399,18.6425,6.6153,10.408,22.9789,,23.2695,,26.03,25.87,7.3239,8.3909,17.0898,,15.0914,19.3414,,15.7282,6.7755,,25.4029,26.7784,15.6529
5/14/2004,1.693,18.0351,21.3652,32.3731,24.9377,34.7924,17.3261,12.71,14.3253,13.87,,9.78,7.4438,,,13.15,,16.7926,5.131,12.679,,13.51,15.3342,9.3175,10.4714,,,8.9488,11.3357,,7.161,60.9281,17.8749,19.5732,,11.88,15.1006,19.0183,,24.9636,20.1341,,17.755,16.9351,94.7806,13.86,29.4039,18.2166,6.6153,10.2316,22.8325,,22.9735,,25.51,25.77,7.1279,8.0925,17.129,,14.9366,19.0855,,15.2003,6.6187,,24.7285,26.8201,15.4386
5/17/2004,1.6668,17.5888,21.1104,31.687,24.4552,34.3071,16.8022,12.52,14.2565,13.88,,9.5025,7.266,,,12.95,,16.5475,4.9759,12.4227,,13.16,15.1402,9.2125,10.3551,,,8.6007,11.211,,7.1209,60.3077,17.7427,19.5179,,11.96,14.9771,18.091,,24.878,19.6737,,17.6249,16.7256,93.5764,13.56,29.1858,18.678,6.5108,10.0199,22.2164,,22.5801,,24.96,25.19,7.0091,7.9993,16.8543,,14.8356,18.9275,,15.311,6.5939,,24.0686,26.4236,15.2719
5/18/2004,1.693,17.8687,21.4851,33.0731,24.4387,34.8118,16.8072,13.05,14.5656,13.95,,9.535,7.333,,,13.26,,16.6029,5.2544,12.4414,,13.325,15.4017,9.235,10.3506,,,8.7194,11.2819,,7.2414,60.6814,17.9476,19.7022,,12,15.1335,18.6729,,25.4662,20.3918,,18.0584,16.9155,95.3326,13.66,29.8214,18.3674,6.6153,10.0287,22.4482,,23.1071,,25.22,25.3,7.1517,8.1112,16.6402,,14.8962,18.9877,,14.7915,6.6434,,24.5907,27.008,15.4227
5/19/2004,1.6561,17.9292,21.7548,33.2048,24.3784,34.2877,15.565,13.62,14.4034,14.49,,9.775,7.3676,,,13.34,,16.8875,5.2409,12.4039,,13.725,15.5071,9.2825,10.4893,,,9.0279,11.3259,,7.5043,61.3794,17.9212,19.7022,,11.95,14.903,18.9547,,25.7289,20.6864,,18.6715,16.778,97.1389,13.89,29.6532,17.134,6.6,9.9581,22.3689,,22.941,,25.36,25.32,7.1754,8.2044,16.8007,,14.977,19.1457,,15.2429,6.7012,,25.1491,27.2375,15.4941
5/20/2004,1.6711,17.6871,22.2044,32.9761,24.2742,34.4139,15.7396,13.49,14.1329,14.19,,9.8875,7.3306,,,13.46,,17.014,5.2128,12.3977,,13.825,15.6168,9.1125,10.7064,,,9.2178,11.2526,,7.57,61.6403,18.1195,17.6338,,12.14,14.9359,18.3638,,25.7175,20.4379,,18.3495,16.85,96.5869,13.5,29.4039,16.371,6.5046,9.9052,22.0578,,23.172,,24.68,28.27,7.1636,8.0366,16.6295,,14.9702,18.9425,,15.0385,6.726,,24.8808,27.4254,15.4862
5/21/2004,1.6962,17.899,22.1894,33.3226,24.2797,34.8603,16.0739,13.6,14.2024,14.24,,10.0175,7.2152,,,13.66,,17.1089,5.2776,12.5289,,13.785,15.5746,9.2137,10.7221,,,9.4157,11.2966,,7.6029,61.4358,18.2121,17.4818,,12.11,14.8948,18.5911,,25.4891,20.7601,,18.6839,16.9548,98.2929,13.61,29.5285,16.5662,6.52,9.9052,22.192,,23.6052,,24.96,29.72,7.2467,7.9247,16.7008,,15.3808,18.7694,,15.1151,6.8085,,24.6922,27.8637,15.5338
5/24/2004,1.7106,17.967,21.7548,33.1771,24.2742,34.938,16.6176,14.08,14.4652,14.36,,10.0575,7.2175,,,13.68,,17.1168,5.3973,12.6977,,14.09,15.5704,9.2875,10.9392,,,9.5818,11.3406,,7.5737,61.4147,18.3377,17.3344,,12.14,15.0841,18.6365,,25.5804,20.9626,,18.5477,16.8697,97.8413,13.74,29.5971,16.8767,6.4985,10.0199,22.0761,,23.6593,,25.98,29.37,7.4427,7.9993,16.4796,,15.1385,18.7017,,15.6261,7.1468,,24.9823,27.7176,15.5576
5/25/2004,1.7775,17.9519,22.3193,33.7523,24.8226,35.9764,17.371,15.135,14.8515,14.92,,10.5,7.4392,,,13.7,,17.5793,5.5792,13.1041,,14.73,15.7939,9.4075,11.1451,,,9.7954,11.4922,,7.6759,62.5428,18.5756,17.5832,,12.4,15.4793,19.6547,,26.2544,21.6715,,19.0679,17.0923,99.9487,14.32,31.1863,17.7907,6.7814,10.1434,22.6495,,24.1466,,26.02,29.51,7.7278,8.2883,16.5295,,15.2799,19.0629,,15.873,7.3944,,25.9395,28.0307,15.8513
5/26/2004,1.7838,18.2016,22.1045,33.8632,24.5868,35.8114,17.8648,14.85,15.0293,15.12,,10.78,7.5108,,,13.86,,17.6702,5.6061,13.0541,,14.94,15.7939,9.35,11.1361,,,9.9933,11.4897,,7.7599,62.2961,18.7541,18.0807,,12.25,15.7099,19.4001,,26.5799,22.0029,,19.3032,17.1185,97.9417,14.62,31.1614,17.8616,6.9198,10.1257,22.8081,,24.0636,,27.7,29.87,7.9239,8.4561,16.0621,,15.401,18.8447,,15.8219,7.5512,,25.954,28.4481,15.8196
5/27/2004,1.7625,18.4815,22.1745,33.9812,24.4826,35.7629,17.9546,14.86,15.1452,15.2,,10.9075,7.4738,,,13.91,,17.8204,5.5634,12.804,,14.735,15.8993,9.4425,10.8698,,,9.6451,11.4995,,7.7198,62.4653,18.807,18.0945,,12.35,15.9157,18.8638,,27.0482,22.5921,,19.6872,17.1513,99.3466,14.85,31.3484,17.418,6.9413,10.1257,23.1314,,24.1467,,27.36,29.63,7.6269,8.3256,16.2904,,15.1722,19.4468,,15.4472,7.4274,,26.2441,28.636,15.9148
5/28/2004,1.7556,18.6176,22.2943,34.1061,24.362,35.9182,17.8898,14.86,15.4311,15.55,,10.78,7.5293,,,13.84,,17.686,5.6476,13.1104,,14.84,15.912,9.4325,11.0108,,,9.8034,11.409,,7.7563,62.4653,18.8731,18.0853,,12.25,15.9487,19.0456,,27.5165,23.1353,,19.6005,17.1774,99.196,15.03,31.7659,17.5688,7.212,10.0552,22.8813,,24.2443,,27.33,29.6,7.3061,8.3349,16.3083,,15.4683,19.65,,15.4472,7.543,,26.4544,28.2603,15.9942
6/1/2004,1.7556,19.185,22.4392,33.5926,24.181,36.7043,18.2365,15.76,15.207,15.3,,10.9775,7.4692,,,14,,17.5832,5.6342,12.7853,,14.985,15.9078,9.2625,10.9325,,,9.6926,11.4188,,7.7307,62.1339,18.7277,18.0807,,12.45,15.9898,18.8365,,27.2481,22.9604,,19.6128,17.0989,99.7981,14.89,31.6039,17.4446,7.2058,9.8082,23.2717,,24.5985,,28.73,29.73,7.5318,8.2697,15.8194,,15.7241,19.4618,,15.2684,7.5677,,26.3601,27.9681,15.8831
6/2/2004,1.8094,18.89,22.639,33.3358,24.1262,38.0436,18.7329,15.75,14.7202,15.08,,10.93,7.4138,,,14.02,,17.7176,5.6562,12.5665,,15.045,15.8782,9.2125,10.9794,,,9.7875,11.5289,,7.7818,62.0352,18.5162,18.2004,,12.45,15.9651,19.0365,,26.3058,22.3436,,18.6529,17.112,100.5006,14.75,30.8061,17.2405,7.1505,9.8346,23.4303,,24.5732,,28.72,29.65,7.2527,7.962,16.0977,,15.8857,18.9501,,15.3621,7.3862,,25.5479,27.9263,15.8831
6/3/2004,1.7769,18.9656,22.4292,32.5864,24.3455,37.995,18.7728,15.56,14.357,14.59,,10.755,7.2452,,,13.78,,17.6702,5.4009,12.5477,,14.1,15.6378,9.135,10.8608,,,9.4869,11.5362,,7.7125,61.5909,18.1195,18.3939,,12,15.6852,18.2729,,26.1573,21.6531,,18.1761,16.9548,96.8378,14.05,30.077,16.8679,6.806,9.6759,23.2839,,24.4503,,27.38,29.55,7.4843,7.6544,16.3654,,15.3876,18.3179,,14.8341,7.3532,,24.9174,27.5506,15.6767
6/4/2004,1.8007,18.8748,22.689,33.0652,24.3565,38.2182,18.8975,15.56,14.4961,15.12,,10.9075,7.3537,,,14.12,,18.0102,5.5035,12.604,,14.1,16.0258,9.205,11.6934,,,9.7321,11.546,,7.7636,61.739,18.6021,18.5736,,12.14,15.7264,18.1001,,26.4485,22.3436,,18.4733,16.9941,99.196,14.52,30.3325,17.1163,6.7383,9.7376,23.1314,,24.3202,,28.02,29.77,7.609,8.018,16.5509,,15.5828,18.9726,,14.9022,7.5182,,25.2434,27.9681,15.8275
6/7/2004,1.8651,19.0413,23.6581,34.5988,24.669,38.2182,19.6708,16.35,15.0061,15.8,,11,7.52,,,14.27,,18.8877,5.6061,13.1166,,14.05,16.3885,9.405,11.7068,,,10.1831,11.6144,,7.9097,62.5005,19.0053,19.0665,,12.49,15.7511,18.9729,,27.3509,23.1721,,19.1112,17.3084,102.4072,14.9,31.1801,17.7463,6.9013,10.0728,23.5096,,24.8263,,28.18,30.5,7.7516,8.3909,16.526,,15.6097,19.7403,,15.1832,7.5677,,26.5052,28.7403,16.1926
6/8/2004,1.8989,19.2758,23.5382,34.5224,24.5977,38.6259,19.4563,16.31,14.7665,16.18,,10.9275,7.5131,,,14.25,,18.7692,5.6171,12.9916,,14.06,16.3717,9.43,11.9798,,,10.2939,11.5851,,8.0338,63.4877,19.164,18.8868,,12.27,15.7346,19.5911,,27.2024,22.9143,,19.1917,17.4198,102.2567,14.89,31.1801,17.6931,6.7783,10.2227,23.6926,,25.0685,,27.03,30.45,7.7694,8.4748,16.4153,,15.2125,19.5973,,15.047,7.675,,26.73,28.6777,16.2799
6/9/2004,1.8895,18.7841,22.9537,33.4746,24.5155,38.1503,19.2368,15.71,14.4343,15.51,,10.815,7.4323,,,13.88,,18.6268,5.5487,12.9041,,13.46,16.0301,9.3575,11.3711,,,10.0328,11.3968,,8.0046,63.5229,18.774,18.6749,,12.13,15.5205,18.5911,,26.3914,22.1871,,18.6096,17.3346,99.7981,14.32,30.0894,17.3559,6.4616,10.1786,23.351,,24.7467,,25.9,29.67,7.7457,8.251,15.6481,,15.3068,18.9802,,14.8341,7.4935,,25.8815,29.0116,16.0974
6/10/2004,1.9233,19.0261,22.9038,33.5856,24.576,38.2377,19.2268,15.38,14.6197,15.75,,10.9175,7.4484,,,14.05,,18.8324,5.6134,12.8478,,13.375,16.0427,9.395,11.38,,,10.1594,11.255,,7.9425,63.7838,18.9326,18.8546,,12.3,15.5617,18.9001,,26.3229,22.4172,,18.9874,17.5311,99.8483,14.2,30.4821,17.4357,6.397,10.3286,23.3327,,25.2528,,25.66,30.12,8.0605,8.2231,15.7837,,15.1318,18.9124,,14.9959,7.5182,,26.1498,29.4708,16.1847
6/14/2004,1.8845,18.8975,22.619,33.3428,24.1965,38.1503,19.0023,14.91,14.4265,15.15,,10.565,7.4138,,,13.92,,18.4331,5.6574,12.3726,,13.02,16.0258,9.28,11.022,,,9.4948,11.3259,,7.9133,63.5088,18.5029,18.4492,,11.7,15.3064,18.4183,,25.9088,22.0213,,18.3805,17.6162,95.2824,13.94,30.426,17.0631,6.1971,10.183,22.8813,,24.8407,,24.3,29.56,8.0842,8.0086,15.3448,,14.8019,18.4082,,14.5786,7.4192,,25.693,29.6378,15.9624
6/15/2004,1.9202,18.7992,22.8239,33.7175,24.356,38.1212,19.1669,15.69,14.6274,15.39,,11.2025,7.4831,,,14.26,,18.6901,5.9237,12.3664,,13.42,16.3717,9.455,11.333,,,9.9379,11.3577,,7.9536,63.8402,18.7938,18.5828,,11.99,15.644,18.882,,26.3629,22.8131,,18.8202,17.9469,92.7683,14.06,31.258,17.3736,6.2893,10.3286,23.1619,,25.0865,,22.06,30.15,8.2565,8.0086,15.1378,,15.1116,18.5361,,15.0725,7.6007,,25.7872,30.1178,16.2006
6/16/2004,2.0484,19.1472,22.3093,33.0791,24.1195,37.8495,19.5411,15.48,14.4343,15.24,,11.2425,7.4092,,,14.52,,18.8798,6.0299,12.2226,,12.105,16.3211,9.4575,11.3935,,,9.7163,11.4628,,7.8803,63.7274,18.5889,18.6381,,11.84,15.9404,19.1183,,26.2715,22.4632,,18.7273,17.8913,93.6231,13.98,31.2486,17.3736,6.1909,10.0111,23.2229,,24.8516,,22.75,30.33,8.2268,8.0273,14.549,,15.0645,18.1824,,14.9533,7.4522,,25.2651,29.5543,16.1291
6/17/2004,2.0528,20.2668,22.2844,31.6774,23.9655,38.5191,19.5111,15.41,14.1793,14.76,,11.37,7.2544,,,14.34,,18.4687,6.0226,12.1913,,11.875,16.3211,9.4975,11.4338,,,9.5264,11.4775,,7.73,63.7697,18.2649,18.334,,12.19,15.6523,18.7183,,25.5176,21.5979,,18.1637,18.1853,90.9582,13.64,30.6566,17.0542,6.0679,9.8258,22.802,,24.6708,,22.39,29.94,8.2862,7.7103,14.5918,,14.9363,17.4976,,15.1321,7.4357,,23.5537,29.4917,15.9466
6/18/2004,2.0591,20.577,21.3452,31.7329,23.949,38.6647,19.6558,15.32,14.017,14.88,,11.5962,7.2244,,,14.52,,18.5162,5.9872,12.0725,,11.78,15.9331,9.57,11.2547,,,9.8192,11.3821,,7.6677,63.5018,18.2716,18.4446,,13.04,16.0145,18.8547,,25.609,21.5979,,18.3371,18.5658,87.1872,13.69,30.7251,17.1607,6.0771,9.8258,23.0033,,24.0346,,20.1,29.89,8.3278,7.5891,14.2778,,14.5317,17.4449,,15.2939,7.5925,,23.561,29.6795,15.9783
6/21/2004,2.0228,20.2214,21.7349,31.2471,23.7179,38.1503,19.7356,15.07,13.932,14.1,,11.4625,7.236,,,14.48,,18.0813,6.0702,11.7912,,11.215,15.9162,9.605,11.0846,,,9.5422,11.211,,7.6201,63.0999,18.1922,18.5275,,13.02,15.9898,18.4092,,25.3292,21.5058,,18.269,18.5658,88.1928,13.73,30.9121,17.0364,5.9695,9.8346,22.4543,,23.6732,,20.33,29.36,8.3159,7.4586,14.5311,,14.5048,17.3094,,14.8086,7.3367,,23.2274,29.8465,15.9069
6/22/2004,2.0647,20.1382,21.9796,32.2047,23.9765,38.6453,19.7456,15.38,14.3338,14.67,,11.465,7.1297,,,14.6,,18.358,6.0092,11.9475,,11.7,16.1397,9.665,11.1406,,,9.6926,11.321,,7.6567,63.4736,18.536,18.486,,13.15,16.0557,18.9638,,26.2372,22.6842,,18.9626,18.5265,90.0029,13.86,32.171,17.2494,6.1386,9.8082,22.5641,,24.5624,,20.71,29.48,8.2803,7.8408,14.3313,,14.5317,17.9491,,14.9789,7.2871,,23.9598,30.6396,16.0736
6/23/2004,2.1085,20.8493,22.1844,32.288,24.2625,38.7035,19.8005,16.27,14.6583,15.4,,11.775,7.1597,,,14.67,4.3,18.951,6.1997,11.9663,,12.21,16.2241,9.65,11.7202,,,9.9458,11.3137,,7.7447,64.0165,18.8533,18.4676,,13.09,16.2204,21.2274,,27.1282,23.0616,,19.1608,18.533,92.3661,14.46,32.5823,18.3674,6.2432,9.8346,22.5336,,24.5443,,22,29.56,8.5,7.9247,14.7381,,14.5048,18.3028,,15.6175,7.4935,,24.1701,30.9945,16.2958
6/24/2004,2.076,20.7434,21.8647,31.9202,24.059,39.9457,19.7805,16.02,14.5811,15.32,,11.75,7.2845,,,14.52,4.19,18.7217,6.1728,12.2351,,12.415,16.2831,9.79,11.5725,,,9.8825,11.1865,,7.7044,63.4524,18.4765,18.1728,,13.06,16.4098,21.0547,,26.8883,23.1997,,18.8883,18.592,91.9136,14.37,32.1399,18.678,6.1878,10.1434,22.3811,,24.8263,,22.09,29.37,8.3337,7.7476,14.8951,,14.4441,18.1448,,16.1114,7.3449,,23.648,30.3474,16.2164
6/25/2004,2.1085,20.7812,22.2806,32.0521,23.3439,39.936,20.3942,17.45,14.8902,15.5,,11.9725,7.5062,,,14.73,3.95,18.5241,6.334,12.4227,,12.73,16.65,9.7625,11.8053,,,10.0565,11.0031,,7.6274,63.1422,18.3641,17.9102,,13.38,16.0392,21.7183,,27.3966,23.8994,,19.0121,18.7099,91.9136,14.77,32.4265,18.749,6.2278,10.408,20.6914,,24.9709,,22.23,29.31,8.304,7.7849,15.0379,,14.2013,18.0846,,16.4946,7.1468,,23.6987,30.2013,16.2799
6/28/2004,2.0328,20.6526,22.4055,31.6496,23.2559,39.9651,20.6386,17.6,14.5656,15.29,,11.5625,7.4369,,,14.52,4,18.4213,6.4342,12.2976,,12.665,16.2704,9.72,12.0738,,,9.8825,11.0496,,7.6897,62.5499,18.0997,17.8503,,13.12,16.1133,21.4274,,26.9797,23.4851,,19.2351,18.5199,90.3549,14.48,32.1087,18.394,6.1755,10.258,20.1363,,24.8227,,22.72,28.27,8.203,7.7196,15.3626,,14.5317,17.8964,,16.4435,7.1056,,23.851,29.8465,16.1529
6/29/2004,2.0334,20.5467,22.7353,32.0243,23.2064,40.5474,21.0227,17.75,15.1683,15.82,,11.6125,7.6517,,,14.54,4.1,18.7454,6.1631,12.6415,,13.05,16.3843,9.7725,12.1544,,,10.2148,11.3161,,7.7337,62.2537,18.2451,17.5965,,13.18,16.1627,21.9093,,28.0591,24.24,,19.4147,18.664,90.5057,15.24,32.5387,18.8821,6.3877,10.3815,20.6182,,25.8637,,22.61,28.46,8.3218,7.934,15.4875,,14.4306,18.0996,,16.4265,7.1551,,23.7713,30.0344,16.3196
6/30/2004,2.0359,20.7888,23.235,32.6697,23.0359,41.0036,21.372,17.95,15.1606,15.9,,11.75,7.6956,,,14.63,4.0175,18.7375,6.207,12.729,,13.24,16.3843,9.7225,12.2864,,,10.3335,11.008,,7.7337,62.155,18.2451,17.772,,13.22,16.5497,22.3365,,28.2019,24.6727,,19.5323,18.7033,91.7627,15.31,32.6696,19.1039,6.2955,10.5226,20.667,,26.3806,,22.97,28.43,8.5713,8.1392,15.6231,,14.7678,18.1975,,16.946,7.1468,,24.1556,30.2639,16.4308
7/1/2004,2.0209,20.9325,22.9352,31.1222,22.8269,40.761,21.1423,17.68,14.6815,15.5,,11.5175,7.5016,,,14.49,4.0075,18.2711,6.058,11.9788,,12.68,15.962,9.47,12.1298,,,9.9537,11.0031,,7.5431,61.6967,17.8617,17.4542,,13.15,16.3686,21.5093,,26.934,23.2642,,18.9564,18.7492,91.4108,14.97,31.2486,18.5094,6.0064,10.4168,20.3803,,26.0445,,22.74,28.11,8.4644,7.7476,15.3162,,14.5385,17.7158,,16.3839,7.0808,,23.0606,29.6587,16.1291
7/2/2004,1.9446,21.1141,22.5604,30.7059,21.9468,40.1107,21.0225,17.28,14.2952,15.27,,11.4175,7.4531,,,14.22,4.245,18.1446,6.0482,11.8037,,12.645,16.6208,9.4325,11.859,,,9.9141,10.8295,,7.4808,61.3724,17.4056,17.4173,,13.17,16.2451,21.5456,,26.4428,22.5369,,18.5786,18.7099,89.3492,14.68,30.6753,18.6691,5.9233,10.2757,20.3376,,26.124,,22.18,27.64,8.4406,7.6637,15.3234,,14.5048,17.3245,,15.8389,6.9323,,22.8648,29.5334,15.9545
7/6/2004,1.9364,20.6072,22.1307,29.5332,22.4253,39.8002,20.1838,17.28,13.9165,14.81,,11.2875,7.0997,,,13.85,4.25,17.686,5.9298,11.2282,,12.135,16.1732,9.3725,11.662,,,9.4869,10.7171,,7.3452,60.4275,17.2601,17.2745,,13.03,15.8499,20.4638,,25.5005,21.7544,,17.7364,18.3497,84.7234,14.12,29.8588,17.4712,5.5758,9.8787,19.9777,,25.5131,,21.6,26.61,8.1199,7.1882,14.8487,,14.1743,16.7826,,15.2514,6.6599,,22.0671,28.7194,15.6132
7/7/2004,1.9014,20.6148,22.6454,29.9426,22.4693,39.2082,20.0889,16.69,14.0402,15.22,,11.28,7.0674,,,13.63,4.0775,17.7255,5.9212,10.991,,12.03,16.2281,9.3375,11.8164,,,9.6926,10.8271,,7.4258,60.1807,17.4122,17.0903,,13.07,15.4793,20.6365,,25.6832,22.1594,,17.9531,18.4021,87.338,14.36,30.052,17.3736,5.6035,9.8787,19.569,,25.8384,,21.37,26.54,8.1852,7.2814,15.0736,,14.1811,17.0159,,15.0896,6.7507,,21.6973,28.8864,15.7164
7/8/2004,1.8858,20.6072,21.686,29.4013,22.2493,39.1693,19.2303,15.24,14.2024,15.1,,11.1475,6.975,,,13.41,3.935,17.5279,5.7844,10.8472,,11.75,16.0549,9.175,11.8746,,,9.3365,10.7733,,7.3269,58.9821,17.3329,16.7402,,12.78,15.1994,20.5911,,25.8603,22.5001,,17.3524,18.1008,87.5894,14.12,29.9212,16.9566,5.4313,9.6318,19.3921,,25.5384,,20.4,26.3,7.9417,7.1602,14.6632,,14.8959,16.7751,,14.6468,6.6847,,21.9221,28.3855,15.4544
7/9/2004,1.8789,20.4181,22.1407,30.012,22.2823,39.0432,19.5548,15.71,14.4188,14.81,,11.315,7.0235,,,13.55,4.1,17.6781,6.0605,10.9972,,12.12,16.2239,9.315,12.0201,,,9.566,10.9665,,7.3782,59.1513,17.5642,17.0995,,12.9,15.3476,21.0547,,26.2943,23.034,,17.5196,18.2449,87.9917,14.4,30.1954,16.9033,5.1975,9.7288,19.5202,,25.5059,,20.49,26.61,8.0427,7.1043,14.6632,,14.7678,17.1589,,15.2088,6.7177,,22.7415,28.4899,15.5814
7/12/2004,1.8232,20.0247,21.9558,29.5817,22.2713,37.8495,19.7345,15.35,14.0479,14.43,,11.535,6.7948,,,13.5,4.1875,17.6228,5.8992,11.191,,11.425,16.3379,9.2825,11.8478,,,9.384,11.0203,,7.3708,59.8987,17.3461,17.1501,,12.81,15.4958,20.2547,,25.4776,22.3344,,16.2811,18.2645,85.8296,13.95,29.7965,16.371,5.0776,9.7817,19.447,,25.1046,,20.35,26.32,8.0248,7.039,14.681,,14.734,16.8127,,15.0981,6.5857,,22.6255,28.4272,15.5576
7/13/2004,1.8282,19.4422,21.8209,29.6442,22.2328,38.0533,19.4599,14.85,13.8547,14.5,,11.4675,6.7602,,,13.39,4.02,17.5042,6.1655,10.8097,,11.375,16.1563,9.0425,11.9328,,,9.5343,10.876,,7.4222,60.1102,17.28,16.9843,,12.85,15.1006,20.0002,,24.7466,22.0213,,16.3864,18.0746,87.0866,14.1,29.8962,16.4419,5.0684,9.7023,19.1908,,25.401,,15.73,26.7,7.912,7.1509,14.4883,,14.5317,16.8729,,14.8767,6.7177,,22.8648,28.8238,15.4862
7/14/2004,1.8507,19.6011,21.661,28.7074,21.5783,38.0144,19.4649,14.64,12.997,13.74,,11.4,6.6978,,,13.15,3.9125,17.4725,6.1655,10.4908,,11.545,16.0929,8.9625,12.1275,,,9.3682,10.8124,,7.2939,59.3205,15.4555,16.8093,,12.75,15.0677,22.3547,,22.8448,19.7014,,15.9219,18.4217,84.2206,13.41,29.0985,15.8474,4.8439,9.5171,18.8553,,25.1697,,15.05,26.16,7.4249,6.75,14.4562,,14.3227,16.8503,,14.6468,6.5774,,22.4079,28.5733,15.2401
7/15/2004,2.0603,19.6692,21.701,28.7213,21.9688,38.0436,19.4649,14.54,12.9661,12.97,,11.21,6.6332,,,13.25,3.835,17.4963,6.1313,10.6721,,11.735,16.1732,8.95,12.3961,,,9.1941,10.8491,,7.2022,59.2429,15.3034,17.0027,,12.78,15.0512,22.0547,,22.7877,19.7474,,16.2873,18.2514,83.3658,13.49,28.9676,15.8208,4.81,9.4554,18.7089,,24.8986,,15.53,25.66,7.514,6.7966,14.8773,,14.2485,16.4515,,14.7489,6.6352,,22.1324,28.3646,15.1607
7/16/2004,2.0146,19.4195,21.591,27.7845,22.0073,37.8009,18.9657,14.64,12.8657,12.64,,11.0925,6.4946,,,12.91,4,17.0219,6.0873,10.3908,,11.535,16.0085,9.0025,12.4229,,,9.2653,10.9689,,7.1986,59.4263,15.0258,16.5191,,12.65,14.7712,21.8911,,22.4793,19.0661,,15.9033,17.996,79.4439,13.23,28.4254,15.1465,4.6686,9.0144,18.4222,,24.6817,,15.15,24.92,7.5437,6.6381,14.474,,14.1474,15.9096,,14.4339,6.5527,,21.5812,27.7385,15.002
7/19/2004,2.0002,19.3893,21.0814,27.6179,22.0733,36.8304,19.0006,13.97,12.9584,12.55,,11.09,6.4923,,,12.98,4.0025,16.8875,6.0177,10.4533,,11.085,15.9114,9.045,12.555,,,8.9172,11.1254,,7.2389,60.1455,15.1448,16.8461,,12.7,14.8042,21.5729,,22.999,19.1766,,16.5783,18.3038,77.6338,13.17,29.0424,15.1287,4.7208,9.1114,18.4771,,24.6419,,14.9,25.21,8.2268,6.722,14.5454,,14.1339,15.7516,,14.3657,6.7177,,22.2121,27.6759,15.0496
