,Average,bmSPY,EW
2012-03-30,-0.00083,,
2012-04-30,-0.00083,,0.0007984684760185064
2012-05-31,-0.00083,-0.05835532693012646,-0.047502314439841965
2012-06-29,-0.00083,0.017337155843266228,0.03468414409268338
2012-07-31,-0.00083,0.030737292619722467,0.012193423576384236
2012-08-31,-0.00083,0.014909914497491794,0.016768070460733718
2012-09-28,-0.00083,0.022831195258289805,0.014360108969209784
2012-10-31,-0.00083,-0.001969252227948748,-0.00600546146193955
2012-11-30,-0.00083,0.010194000607321563,0.011178309839710174
2012-12-31,-0.00083,0.019205036124965602,0.017938901972037874
2013-01-31,-0.00083,0.025508602309633144,0.0200022218567088
2013-02-28,-0.00083,-0.003463646094042483,-0.003368166938634329
2013-03-29,-0.00083,0.016124651094088893,0.017688448856017266
2013-04-30,0.034797465722119766,0.024032276828030774,0.021626857985420397
2013-05-31,-0.032656529948887174,-0.017677584021988157,-0.030157473056062492
2013-06-28,-0.020456138925014626,-0.020873418530864996,-0.024815197820395332
2013-07-31,0.034386026458913165,0.032608588988579656,0.028496238040636793
2013-08-30,-0.031455804226679485,-0.021671917885735636,-0.01737937149575841
2013-09-30,0.0626997936276853,0.042794729562143585,0.03641218391560338
2013-10-31,0.03712477454069162,0.028319227475873898,0.02286213958513489
2013-11-29,0.004987659962841885,0.005922621770075409,-0.0036395089296895264
2013-12-31,0.013057700089242077,0.012179359490643415,0.0028646379768610952
2014-01-31,-0.034909195565052696,-0.029377147976166862,-0.017803772762079444
2014-02-28,0.04396042112311642,0.038740924939166366,0.03652087607423987
2014-03-31,0.006700587573892591,0.0018695832216264474,0.0018400300372862916
2014-04-30,-0.007153169906065,0.009048527262244699,0.009361748752362412
2014-05-30,0.020834018632347642,0.02024904280108908,0.013984833710550912
2014-06-30,0.023724620492898654,0.016258462874419122,0.019961113426327698
2014-07-31,-0.013103297855176634,-0.012954223701255319,-0.017176180349029034
2014-08-29,0.01739221339258642,0.019971510122609448,0.01912416256551775
2014-09-30,-0.041435336187498714,-0.030976282889232376,-0.03768876522838379
2014-10-31,0.008810681261247927,0.017681301830328344,0.016725464739062564
2014-11-28,0.0028742680962433416,0.00854438048408146,-0.0005437318269688948
2014-12-31,-0.00450067055167883,-0.014927605451929726,-0.013543640831214891
2015-01-30,0.02670222856410086,0.002881979171115434,0.014220799895769423
2015-02-27,-0.018642292262861338,0.02873579634824419,0.020524603814598877
2015-03-31,-0.00013325999184016788,-0.004411535410765777,-0.006962383387258027
2015-04-30,0.007768563757503012,0.005345824227119156,0.012630295244108504
2015-05-29,-0.0025644548026024627,0.002518819841609954,-0.005361082670230763
2015-06-30,-0.021111313621690855,-0.024572198171932902,-0.019054563853370857
2015-07-31,0.0037871622284268765,0.012694968377068738,-0.005206715858077318
2015-08-31,-0.06364633934970633,-0.049287735063818006,-0.038758165298854674
2015-09-30,-0.007557904108635285,-0.021926783559158225,-0.016747795007766006
2015-10-30,-0.0039512741373039124,0.04679805037825169,0.04192937846418166
2015-11-30,-0.004899658516093281,0.0008823344440411773,-0.013184851184719341
2015-12-31,-0.015070915400944525,-0.03253631763726628,-0.019285437074918955
2016-01-29,-0.012778954040057286,-0.027076323061655194,-0.020920326063051005
2016-02-29,0.00779773838722064,-0.006253932682145802,0.004861579046397585
2016-03-31,0.0013015219541675479,0.042221407885162154,0.05325764481168144
2016-04-29,0.0105942534779466,0.0030304039322137655,0.01592388121917801
2016-05-31,-0.0023839220259660337,0.0012083782677332344,-0.0002678234315909092
2016-06-30,0.044254346001227934,0.014314516841144265,0.02195224077521326
2016-07-29,0.01511379948112829,0.023374260822306203,0.022603374166884606
2016-08-31,-0.010396148803152459,-0.007613542991596889,-0.0034259822810261825
2016-09-30,0.0022704166603112422,0.004724854460600669,0.006729032159359792
2016-10-31,-0.0283776454600438,-0.025022254636826058,-0.02379444039230836
2016-11-30,-0.026818150286127582,-0.004226957186500457,-0.009431847266106547
2016-12-30,0.020223504854095176,0.012033957174848897,0.015265496236693411
2017-01-31,0.013951592352169893,0.018776641105223923,0.018031681432770764
2017-02-28,0.014961731879099518,0.02051123533196697,0.017021115848287388
2017-03-31,0.01098178781282903,0.009495612817342014,0.0042526230124068296
2017-04-28,0.010148571432639374,0.013607388200993276,0.010251069788145502
2017-05-31,0.018590805811553184,0.01828060408722676,0.011550350755176325
2017-06-30,0.007392175658068305,0.006265199129118271,0.002868088356351703
2017-07-31,0.03213384412825837,0.018549797828784742,0.019649604096080055
2017-08-31,0.0018175052354421472,0.006622406250287982,0.006117815560150751
2017-09-29,0.02203157884645817,0.01454471001082469,0.009638789924693289
2017-10-31,0.022688145682225734,0.01545122265951937,0.012061562098331896
2017-11-30,0.004659162333182174,0.014682316426339437,0.013475955972447669
2017-12-29,0.012549788836302169,0.01574302916262016,0.013530536869471595
2018-01-31,0.033596696297672014,0.040501676189835134,0.023704643382872592
2018-02-28,-0.05273387539173057,-0.03415366310129797,-0.03926281561460263
2018-03-30,0.010696462382649357,-0.007245063021561027,0.008645837777229479
2018-04-30,0.004602241798356365,0.0,0.0005434210115464327
2018-05-31,0.006673621346091959,0.0023608990567054455,0.006196773332104534
2018-06-29,-0.012142701752945129,-0.004381880107849456,-0.0061295283183372615
2018-07-31,0.01582810677217304,0.015889910799253615,0.011386952841394925
