,cashModel,noCashModel,portfolio,S&P500,EW
2012,0.03565982962906533,0.04856726001791617,0.07561879405814675,0.05489001579298225,0.05361518300897765
2013,0.15443285186365474,0.21964428481587403,0.21964428481587403,0.1238034909864375,0.07059300997584253
2014,0.02319514050686112,0.013858963474283066,0.013858963474283066,0.04412847351698068,0.030762138307671452
2015,-0.0993194576416474,-0.07283738209142121,-0.09192945578957248,-0.032876797055490854,-0.03525591691653747
2016,0.02080076020075027,0.06537472519884457,0.023954241299356874,0.03071476882528479,0.08275282898132512
2017,0.17190669000822809,0.1523270735619616,0.1523270735619616,0.1725301630102476,0.13844919371431377
2018,0.0065205514522670375,0.013384680459318423,0.014691827241118897,0.01297187981508574,0.005085284412208069
