,Average,bmSPY,EW
2007-09-28,0.052704686575385976,0.03871451179322727,0.03814031990250497
2007-10-31,0.033090815074418425,0.01356648916790859,0.01814880861098592
2007-11-30,-0.044866107413656674,-0.03873242611864747,-0.033032085300119814
2007-12-31,0.008930616557530382,-0.011260551071594516,-0.007762985766501554
2008-01-31,-0.06849816846709106,-0.06046180496988374,-0.046432785891159886
2008-02-29,0.009501755809890763,-0.025842076430836247,-0.018083804630029354
2008-03-31,-0.0027540030558345007,-0.008942151545139998,0.0032979280921565154
2008-04-30,-0.009204807559753506,0.047662064960809936,0.04116002852365726
2008-05-30,0.017568093206293777,0.015116869428882573,0.019513480943194897
2008-06-30,0.01103088008042899,-0.08357604413056907,-0.06756277448784269
2008-07-31,-0.10547054925187917,-0.008986139923187864,-0.009123880591601003
2008-08-29,0.003833271569144367,0.015454128881184914,0.014045221410817836
