,Average,bmSPY,EW
2001-01-31,-0.00083,,
2001-02-28,-0.00083,-0.09538765279549444,-0.048803437350506934
2001-03-30,-0.00083,-0.056037392113649775,-0.05361582961509909
2001-04-30,-0.00083,0.08544031432846744,0.07888785067877925
2001-05-31,-0.00083,-0.005605736617715573,0.017511526593688945
2001-06-29,-0.00083,-0.02382945229205735,-0.03229362963946861
2001-07-31,-0.00083,-0.010195224780151446,-0.005457852493066826
2001-08-31,-0.00083,-0.05933260036396837,-0.04867370272948752
2001-09-28,-0.00083,-0.08163061188255483,-0.09590930282077928
2001-10-31,-0.00083,0.013022035745861471,0.019864741465731965
2001-11-30,-0.00083,0.0779768167966719,0.0740052583341562
2001-12-31,-0.00083,0.005639616052494523,0.016892514524435583
2002-01-31,-0.00083,-0.009799207724929038,-0.012770698246743225
2002-02-28,-0.00083,-0.017935989546577047,0.003914309278335853
2002-03-29,-0.00083,0.03327066496488218,0.04467442260420253
2002-04-30,-0.00083,-0.05815540454426693,-0.04782933466382619
2002-05-31,-0.00083,-0.00593383393887259,-0.00209099666536203
2002-06-28,-0.00083,-0.07380700272277352,-0.0649718395563355
2002-07-31,-0.00083,-0.07882000198812544,-0.09163720205177571
2002-08-30,-0.00083,0.006801034026122865,0.010213270740538608
2002-09-30,-0.00083,-0.1048524284131408,-0.10475645110526816
2002-10-31,-0.00083,0.08228391153141645,0.0672777767612745
2002-11-29,-0.00083,0.06168106432539089,0.05423914407875479
2002-12-31,-0.00083,-0.05656942042047386,-0.039867380140124524
2003-01-31,-0.016925037847136948,-0.024594960339972105,-0.028841416989542075
2003-02-28,-0.021274582794497805,-0.013479195021271595,-0.016601535505281602
2003-03-31,0.014385001198939106,0.002139912407945088,0.011495644529849636
2003-04-30,0.10692982280675291,0.08461197023182954,0.07481780037957068
2003-05-30,0.0911039384088769,0.05483646454875535,0.05833664643497608
2003-06-30,-0.00083,0.010651858663503155,0.012239645552367364
2003-07-31,-0.011752380269471518,0.018026255258518198,0.009558823081270441
2003-08-29,0.05090006569612397,0.020626533574423123,0.02414146775154909
2003-09-30,-0.011989231080993947,-0.010906074664834509,-0.010239799592060858
2003-10-31,0.026927448412678894,0.053526035254783944,0.05102314479094656
2003-11-28,0.015244409687108159,0.010921530086571929,0.011694875127099238
2003-12-31,0.04736031483575234,0.050312851984147144,0.06146342605137573
2004-01-30,0.02136649820618291,0.019770275857170283,0.011796015651399538
2004-02-27,0.02830492316566136,0.01357036773013176,0.023182040081333004
2004-03-31,-0.017834696352680094,-0.01324537603343312,-0.013265720942145657
2004-04-30,-0.029123307966960284,-0.01892150823304739,-0.01347707922885054
2004-05-31,0.022239387324679626,0.01712355042966318,0.01283440891596541
2004-06-30,0.024964455114280384,0.018501363313541574,0.02529320544164784
2004-07-30,-0.023377502711637767,-0.032219036400115475,-0.025324059127541963
2004-08-31,-0.015066045663092404,0.002435959302399482,0.007010833386827299
2004-09-30,0.008337717383818576,0.010037376664890019,0.018948572816608406
2004-10-29,0.01189942796378118,0.012884709128527572,0.014368698466480478
2004-11-30,0.021324156671522317,0.04451748395235544,0.047170094383194576
2004-12-31,0.04719274300401871,0.030120657672423112,0.026820372490368297
2005-01-31,-0.0022530037664657233,-0.02242061501852155,-0.015975008867853437
2005-02-28,0.11853821498797402,0.02090409244729563,0.03309577255013406
2005-03-31,-0.011441074664692338,-0.018293135203952704,-0.013186362731148569
2005-04-29,-0.043914130136652206,-0.018735056456957944,-0.02263878305887701
2005-05-31,0.04541072434958922,0.03222442099441536,0.027686285005188178
2005-06-30,-0.009913241916250072,0.0015152312282731284,0.005958745890738378
2005-07-29,0.05291747023654762,0.038261463701719345,0.041164327186087216
2005-08-31,-0.005192291123179747,-0.00937487909231316,-0.008315952831207155
2005-09-30,0.02834002094437703,0.00802560774581007,0.013410650037458179
2005-10-31,-0.012570561667353711,-0.023650580968718415,-0.023841092117841935
2005-11-30,0.01192813108241689,0.04395212453549857,0.03556560292166958
2005-12-30,0.013028284767541778,-0.0019133290512519663,0.006292010363932664
2006-01-31,0.04536924213135316,0.02401398236267016,0.0329031347340851
2006-02-28,-0.007273274444455624,0.005725824524933643,-0.0020683456474253565
2006-03-31,0.01136325433604474,0.01650334754343774,0.012652913694010523
2006-04-28,0.032300410897704745,0.012632181201184256,0.01613234781654867
2006-05-31,-0.016393476451930195,-0.03012099279447311,-0.023022838727961823
2006-06-30,0.0032228575271293332,0.0026080560997618907,0.006631891545255601
2006-07-31,0.0026680503976321797,0.00447824883986514,0.0023502250841744843
2006-08-31,0.03177250705757734,0.021822620884028865,0.020786460203615853
2006-09-29,0.02688642719621362,0.02700149898943316,0.016227245472383016
2006-10-31,0.04896007375100601,0.03151686472420612,0.036945544024702376
2006-11-30,0.04811689963729616,0.01988536249580708,0.024304324120633596
2006-12-29,0.01067213462645419,0.013371089462875574,0.009009022559322863
2007-01-31,0.008802498737516356,0.015040130990213951,0.017495181211638747
2007-02-28,-0.004020261073891615,-0.019617473346819292,-0.008646026574947951
2007-03-30,0.0341158513462951,0.011589384152833393,0.017073221081700743
2007-04-30,0.04645204645044606,0.044295241591550294,0.04139856369248299
2007-05-31,0.047031634492323664,0.03392052036482096,0.03649132726417665
2007-06-29,-0.009174068354309093,-0.014620881832829169,-0.016863493508820215
2007-07-31,-0.053336461568993285,-0.03131053379297777,-0.031651146904445336
2007-08-31,0.010745671420016863,0.01283312013735105,0.013215583667782242
2007-09-28,0.03279889770489322,0.03871434570704335,0.04120128936824547
2007-10-31,0.03152357284978643,0.013566510133798726,0.020624756093094516
