,Average,bmSPY,EW
2001-01-31,-0.00083,,
2001-02-28,-0.00083,-0.09538765279549444,-0.048803437350506934
2001-03-30,-0.00083,-0.056037392113649775,-0.05361582961509909
2001-04-30,-0.00083,0.08544031432846744,0.07888785067877925
2001-05-31,-0.00083,-0.005605736617715573,0.017511526593688945
2001-06-29,-0.00083,-0.02382945229205735,-0.03229362963946861
2001-07-31,-0.00083,-0.010195224780151446,-0.005457852493066826
2001-08-31,-0.00083,-0.05933260036396837,-0.04867370272948752
2001-09-28,-0.00083,-0.08163061188255483,-0.09590930282077928
2001-10-31,-0.00083,0.013022035745861471,0.019864741465731965
2001-11-30,-0.00083,0.0779768167966719,0.0740052583341562
2001-12-31,-0.00083,0.005639616052494523,0.016892514524435583
2002-01-31,-0.00083,-0.009799207724929038,-0.012770698246743225
2002-02-28,-0.00083,-0.017935989546577047,0.003914309278335853
2002-03-29,-0.00083,0.03327066496488218,0.04467442260420253
2002-04-30,-0.00083,-0.05815540454426693,-0.04782933466382619
2002-05-31,-0.00083,-0.00593383393887259,-0.00209099666536203
2002-06-28,-0.00083,-0.07380700272277352,-0.0649718395563355
2002-07-31,-0.00083,-0.07882000198812544,-0.09163720205177571
2002-08-30,-0.00083,0.006801034026122865,0.009622633922876166
2002-09-30,-0.00083,-0.1048524284131408,-0.09354068093964715
2002-10-31,-0.00083,0.08228391153141645,0.06079395646869913
2002-11-29,-0.00083,0.06168106432539089,0.048428795438527794
2002-12-31,-0.00083,-0.05656942042047386,-0.034827737310885495
2003-01-31,-0.016925037847136948,-0.024594960339972105,-0.026030124769250096
2003-02-28,-0.02065678000952256,-0.013479195021271595,-0.014549396376344215
2003-03-31,0.015532261882608419,0.002139912407945088,0.010524690737362962
2003-04-30,0.017183027531212477,0.08461197023182954,0.06749620923820121
2003-05-30,0.0911039384088769,0.05483646454875535,0.05286717523130622
2003-06-30,0.008712377671462487,0.010651858663503155,0.011181584888019291
2003-07-31,-0.010300939804985865,0.018026255258518198,0.008096967047800163
2003-08-29,0.04122878655715946,0.020626533574423123,0.021681011039084996
2003-09-30,-0.010399365167577803,-0.010906074664834509,-0.008260314340793362
2003-10-31,0.026927448412678894,0.053526035254783944,0.04551307136119226
2003-11-28,0.009699280947027641,0.010921530086571929,0.010465718602664542
2003-12-31,0.09721050155062193,0.050312851984147144,0.05640370306701854
2004-01-30,0.027721162044282512,0.019770275857170283,0.010737700184227383
2004-02-27,0.03305562473034662,0.01357036773013176,0.021347707715043927
2004-03-31,-0.031140955472242892,-0.01324537603343312,-0.011657386968594141
2004-04-30,-0.013610715146488258,-0.01892150823304739,-0.01319164125619542
2004-05-31,0.021851505929431966,0.01712355042966318,0.011546140743166455
2004-06-30,0.023626013565154078,0.018501363313541574,0.02274427853863653
2004-07-30,-0.03242636572783797,-0.032219036400115475,-0.022513423203398254
2004-08-31,-0.007257243273890569,0.002435959302399482,0.007048391551178946
2004-09-30,0.02127928581984395,0.010037376664890019,0.01695873363085183
2004-10-29,0.017072222404707887,0.012884709128527572,0.013227248000454661
2004-11-30,0.0321592157044352,0.04451748395235544,0.04187754336203821
2004-12-31,0.045001545636704166,0.030120657672423112,0.024370588781735723
2005-01-31,-0.008049824991212862,-0.02242061501852155,-0.01441431389761918
2005-02-28,0.06074496980264031,0.02090409244729563,0.029528882678574675
2005-03-31,-0.012826796271208526,-0.018293135203952704,-0.011851601462232275
2005-04-29,-0.029760583341949632,-0.018735056456957944,-0.01985434317395356
2005-05-31,0.03907294275257385,0.03222442099441536,0.02531322095582994
2005-06-30,-0.006517875477703679,0.0015152312282731284,0.005609603463149771
2005-07-29,0.0549563468402159,0.038261463701719345,0.03667272788512018
2005-08-31,-0.023233513190626786,-0.00937487909231316,-0.006825174537907752
2005-09-30,0.01360652870971554,0.00802560774581007,0.011770317571
2005-10-31,-0.019223328925528863,-0.023650580968718415,-0.02153906249527866
2005-11-30,0.027023458508229004,0.04395212453549857,0.032398534658956576
2005-12-30,0.011330094619092176,-0.0019133290512519663,0.006012185186340368
2006-01-31,0.043112663786041866,0.02401398236267016,0.029787324275787896
2006-02-28,-0.0062388377757520335,0.005725824524933643,-0.0018278676048119503
2006-03-31,0.014236277847421281,0.01650334754343774,0.011561610706675551
2006-04-28,0.02950492024560189,0.012632181201184256,0.014740013456882528
2006-05-31,-0.014761120599359669,-0.03012099279447311,-0.020553579360790785
2006-06-30,0.003115851828010682,0.0026080560997618907,0.006205190933527538
2006-07-31,0.004517516102693745,0.00447824883986514,0.002780072120070609
2006-08-31,0.03188219519689109,0.021822620884028865,0.019459863989329574
2006-09-29,0.020879937233390076,0.02700149898943316,0.015043493683067044
2006-10-31,0.045967136084128,0.03151686472420612,0.03366840313041208
2006-11-30,0.04432132465375134,0.01988536249580708,0.022357386276276304
2006-12-29,0.007035139266949407,0.013371089462875574,0.00817378818455331
2007-01-31,0.010504298011697135,0.015040130990213951,0.015908347256847623
2007-02-28,-0.011299332759761537,-0.019617473346819292,-0.0070545573617071256
2007-03-30,0.03249782652373741,0.011589384152833393,0.015816603018535224
2007-04-30,0.03783724102885857,0.044295241591550294,0.037564275239033315
2007-05-31,0.05504746645598599,0.03392052036482096,0.03277486921208204
2007-06-29,-0.011100532588810098,-0.014620881832829169,-0.01470210033950391
2007-07-31,-0.04367966236012552,-0.03131053379297777,-0.027581896389521278
2007-08-31,0.014043888205509211,0.01283312013735105,0.012942847793400724
2007-09-28,0.03279889770489322,0.03871434570704335,0.037633036481153424
2007-10-31,0.03207001780769185,0.013566510133798726,0.019040293344713098
