Date,BIL,SHY,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
12/8/2006,,67.468834,109.947121,26.90967,,46.680267,17.397106,27.287645,19.314623,18.823757,,23.449348,26.870371,31.87674
12/11/2006,,67.477257,110.265877,26.81126,,46.564095,17.4932,27.163998,19.430225,18.859865,,23.576893,26.926956,31.993513
12/12/2006,,67.569839,110.180359,26.508488,,46.672523,17.507616,27.210363,19.364161,18.816547,,23.666168,26.935043,31.81835
12/13/2006,,67.477257,110.296974,26.66744,,47.144985,17.526831,27.117634,19.397188,18.809322,,23.755457,26.87845,31.98517
12/14/2006,,67.443596,111.268791,26.864258,,47.826557,17.675774,27.272186,19.562353,18.881525,,23.793722,27.015884,32.318771
12/15/2006,,67.468834,111.278961,27.066278,,47.394634,17.719828,27.422548,19.5665,18.91201,,23.771837,27.102684,32.183182
12/18/2006,,67.468834,110.974052,26.790792,,46.027412,17.806976,27.453711,19.491755,18.89749,,23.604525,27.159462,32.15807
12/19/2006,,67.477257,111.185143,26.989761,,46.812012,17.792444,27.461515,19.36718,18.91201,,23.707489,27.297375,32.174816
12/20/2006,,67.519379,111.122551,26.859653,,46.175022,17.850546,27.500446,19.375486,18.926517,,23.630262,27.313595,32.166439
12/21/2006,,67.569839,110.716057,26.538261,,45.957497,17.773085,27.445923,19.284134,18.933777,,23.617395,27.240578,32.024158
12/22/2006,,67.561401,110.035904,26.392874,,45.514706,17.68594,27.274529,19.13464,18.919256,,23.533737,27.12702,31.999043
12/26/2006,,67.561401,110.684776,26.622444,,45.569084,17.845707,27.406963,19.242611,18.991829,,23.649569,27.143238,32.099483
12/27/2006,,67.524246,111.411888,26.882618,,46.105099,17.971586,27.547201,19.383791,19.057146,,23.778265,27.273029,32.308735
12/28/2006,,67.482056,111.177345,26.84436,,46.004101,17.889278,27.453711,19.375486,19.049889,,23.636702,27.240578,32.275257
12/29/2006,,67.498886,110.716057,26.660696,,45.545765,17.787605,27.274529,19.31735,18.955549,,23.630262,27.167576,32.107853
1/3/2007,,67.566467,110.520622,26.484701,,43.953259,17.874756,27.445923,19.375486,19.078917,,23.694624,27.175692,32.241779
1/4/2007,,67.63398,110.755142,26.362261,,43.153126,17.816664,27.329056,19.674469,19.107943,,23.662439,27.48395,32.233402
1/5/2007,,67.591827,109.871742,26.186262,,43.440559,17.676254,27.235573,19.516674,18.97006,,23.237715,27.329813,32.01577
1/8/2007,,67.549599,110.379898,26.186262,,43.440559,17.753721,27.336855,19.574804,18.999088,,23.22484,27.362265,32.06601
1/9/2007,,67.574905,110.286095,26.193918,,43.06768,17.724669,27.321262,19.599716,19.042633,,23.24415,27.329813,32.241779
1/10/2007,,67.558029,110.653534,26.377563,,42.236469,17.782766,27.414753,19.699379,19.122461,,23.250587,27.37849,32.409176
1/11/2007,,67.507355,111.138237,26.660696,,41.995632,17.894114,27.640684,19.898703,19.267601,,23.276323,27.678638,32.7691
1/12/2007,,67.465195,111.982559,26.959133,,43.06768,17.913486,27.718586,19.94853,19.238569,,23.083256,27.80843,32.861172
1/16/2007,,67.532692,111.763649,27.028015,,42.624882,17.961901,27.866604,19.907,19.253086,,23.154055,27.873337,32.978352
1/17/2007,,67.507355,111.810555,27.119841,,43.098747,17.913486,27.889977,19.649553,19.311144,,23.205538,28.035572,32.978352
1/18/2007,,67.532692,111.435295,26.959133,,42.780243,17.840864,27.765324,19.42532,19.282114,,23.192665,28.116692,33.162483
1/19/2007,,67.524246,111.654213,27.372362,,43.953259,17.894114,27.749746,19.417004,19.311144,,23.199104,28.124809,33.154118
1/22/2007,,67.549599,111.310234,27.089231,,43.650291,17.879595,27.445923,19.275831,19.289371,,23.192665,27.954445,32.944874
1/23/2007,,67.515778,111.638573,27.43358,,44.784485,17.869919,27.765324,19.275831,19.325657,,23.327812,27.80843,33.062031
1/24/2007,,67.549599,112.537621,27.716726,,44.978703,18.053888,27.687428,19.624638,19.398226,,23.405035,28.019354,33.187607
1/25/2007,,67.498886,111.216415,27.624889,,44.054268,17.792444,27.539404,19.383791,19.274855,,23.385727,27.922001,32.660278
1/26/2007,,67.507355,111.114777,27.609594,,44.163017,17.826336,27.430336,19.392097,19.224066,,23.327812,27.76787,32.501255
1/29/2007,,67.515778,111.052261,27.50246,,43.945507,17.739193,27.492662,19.47514,19.274855,,23.405035,27.72731,32.584953
1/30/2007,,67.532692,111.630768,27.578976,,44.838844,17.806976,27.477085,19.591413,19.260347,,23.475821,27.865213,32.677025
1/31/2007,,67.608696,112.381241,27.739687,,45.126282,17.952219,27.843243,19.707682,19.340174,,23.546616,27.995007,33.028568
2/1/2007,,67.600174,113.053604,28.076387,,45.289429,18.068413,28.084736,19.624638,19.412745,,23.746096,28.230263,33.145756
2/2/2007,,67.625656,113.209953,28.030479,,45.545765,18.102303,28.193806,19.724291,19.449028,,23.874802,28.173477,33.237823
2/5/2007,,67.608719,113.241241,27.915682,,45.499165,18.097458,28.248341,19.674469,19.383717,,24.132214,28.165371,33.129009
2/6/2007,,67.684929,113.272507,28.107002,,45.359341,18.179768,28.256136,19.649553,19.354687,,24.260916,28.084249,33.246201
2/7/2007,,67.718819,113.522705,28.107002,,45.087444,18.247553,28.232771,19.740904,19.311144,,24.351011,28.124809,33.405224
2/8/2007,,67.744225,113.374123,28.137604,,45.545765,18.189453,28.037994,19.765816,19.274855,,24.396061,28.100475,33.338245
2/9/2007,,67.676468,112.529793,28.007519,,45.359341,17.995787,27.928926,19.549902,19.245831,,24.479717,28.019354,33.028568
2/12/2007,,67.676468,112.146744,28.122295,,44.730106,17.952219,27.975674,19.466839,19.202288,,24.389627,27.897671,32.86953
2/13/2007,,67.667999,113.092674,28.68857,,45.382645,18.082939,28.201599,19.541588,19.267601,,24.601984,28.01123,33.154118
2/14/2007,,67.820511,113.835381,28.864569,,45.390408,18.257229,28.614492,19.815651,19.383717,,24.77574,28.157251,33.329887
2/15/2007,,67.854416,113.983955,29.002325,,45.048603,18.286274,28.676811,19.890398,19.499832,,24.563374,28.287054,33.438705
2/16/2007,,67.871376,113.929207,28.85693,,45.056374,18.281445,28.559963,19.848867,19.52886,,24.608431,28.173477,33.396858
2/20/2007,,67.862923,114.171501,29.094141,,44.551426,18.378265,28.606697,19.85718,19.630459,,24.672785,28.189707,33.63958
2/21/2007,,67.905273,114.124641,29.277807,,45.040836,18.300804,28.684605,19.823954,19.521601,,24.569824,28.05991,33.505657
2/22/2007,,67.862923,114.038605,29.270157,,45.444775,18.228182,28.59112,19.931921,19.449028,,24.601984,28.019354,33.430332
2/23/2007,,67.939148,113.59301,29.384943,,45.561302,18.058733,28.513216,19.915306,19.463539,,24.885134,27.897671,33.355019
2/26/2007,,67.989922,113.491379,29.652761,,45.833206,17.928011,28.34963,19.865484,19.456289,,25.477179,28.01123,33.070412
2/27/2007,,68.150993,109.058693,28.451353,,44.007645,17.090435,27.500446,19.101425,19.013599,,24.55051,27.159462,31.932072
2/28/2007,,68.100121,110.176605,28.481956,,44.201843,17.405134,27.531616,19.176168,19.042633,,24.795048,27.346043,32.040882
3/1/2007,,68.194511,109.848312,28.359528,,44.062019,17.385767,27.484865,19.159557,19.086174,,24.872265,27.224363,31.856758
3/2/2007,,68.271049,108.409782,27.892723,,43.541542,17.187262,27.142094,18.80245,18.78863,,24.486147,26.981001,31.622374
3/5/2007,,68.296555,107.377892,27.525417,,43.036602,16.916147,27.071968,18.843967,18.723318,,24.177258,26.843082,31.20388
3/6/2007,,68.236977,109.215012,28.084036,,43.852272,17.269569,27.383591,19.13464,18.868462,,24.537636,27.12702,31.739561
3/7/2007,,68.305031,109.105598,27.946301,,44.396069,17.167896,27.274529,18.893801,18.795891,,24.486147,27.135122,31.706093
3/8/2007,,68.305031,110.028084,28.221775,,44.784485,17.322826,27.477085,19.051598,18.97006,,24.614857,27.224363,31.957182
3/9/2007,,68.185974,110.059357,28.550831,,44.590279,17.366398,27.617317,19.101425,19.028114,,24.582684,27.281143,32.024158
3/12/2007,,68.245544,110.223549,28.642647,,44.52813,17.366398,27.749746,19.217691,19.049889,,24.827221,27.281143,31.98229
3/13/2007,,68.339066,108.081444,27.946301,,43.92997,16.848358,27.282314,18.910406,18.687035,,24.492592,26.834978,31.396391
3/14/2007,,68.356064,108.886703,28.122295,,44.434906,16.887093,27.39139,19.08481,18.723318,,24.614857,26.940435,31.337795
3/15/2007,,68.339066,109.035248,28.657967,,44.427128,17.090435,27.422548,19.093115,18.962805,,24.930189,27.005331,31.404757
3/16/2007,,68.330521,108.729942,28.426567,,43.949383,17.026253,27.520926,19.059902,18.911022,,24.844778,27.033018,31.294077
3/19/2007,,68.271049,110.040672,28.847982,,44.650814,17.138081,27.716103,19.184469,19.035004,,25.025949,27.244722,31.755264
3/20/2007,,68.330521,110.64505,28.970581,,44.970367,17.293661,27.786371,19.30905,19.217331,,25.38826,27.383141,31.990049
3/21/2007,,68.441055,112.465942,29.300051,,45.780914,17.687471,28.16894,19.699379,19.39966,,25.685888,27.659985,32.493172
3/22/2007,,68.373062,112.379616,29.162134,,46.700584,17.580519,28.223576,19.624638,19.494474,,25.659998,27.757692,32.400936
3/23/2007,,68.330521,112.544464,29.284723,,46.93441,17.599964,28.387541,19.574804,19.538237,,25.782928,27.619274,32.417713
3/26/2007,,68.39856,112.395317,29.491604,,47.261749,17.512447,28.153322,19.599716,19.39966,,25.892929,27.659985,32.258385
3/27/2007,,68.407051,112.128464,29.169796,,47.347466,17.405485,28.020596,19.608021,19.31214,,25.854103,27.464569,32.057144
3/28/2007,,68.441055,111.31221,28.878633,,47.339672,17.186697,27.794182,19.383791,19.275675,,25.802343,27.277294,31.696568
3/29/2007,,68.407051,111.429932,29.100826,,47.635845,17.274218,27.786371,19.408703,19.385075,,25.951159,27.407564,31.805573
3/30/2007,,68.407051,111.453484,29.154474,,46.981174,17.322832,27.755135,19.36718,19.436131,,25.685888,27.399429,31.889437
4/2/2007,,68.419884,111.579048,29.146805,,47.44101,17.16239,27.801979,19.466839,19.487175,,26.300539,27.545988,31.998442
4/3/2007,,68.419884,112.779945,29.46096,,47.737179,17.376312,27.997164,19.624638,19.618456,,26.332882,27.830978,32.409325
4/4/2007,,68.462517,112.90551,29.506933,,47.815105,17.376312,27.887867,19.740904,19.705967,,26.216425,27.993832,32.317093
4/5/2007,,68.436897,113.211586,29.468622,,48.126873,17.386044,27.973745,19.815651,19.757025,,26.332882,28.189247,32.577026
4/9/2007,,68.28331,113.368591,29.920681,,47.947594,17.381174,27.942516,19.815651,19.705967,,26.526983,28.19739,32.551861
4/10/2007,,68.368652,113.502007,29.591206,,48.672424,17.458963,27.934708,19.799038,19.800779,,26.533449,28.238108,32.618954
4/11/2007,,68.368652,113.038933,29.46096,,48.376259,17.313108,27.825405,19.616329,19.6695,,26.468756,28.115961,32.36739
4/12/2007,,68.360138,113.541229,29.721474,,49.11668,17.283937,28.161118,19.823954,19.69138,,26.352289,28.433521,32.593792
4/13/2007,,68.326019,114.059311,29.790428,,49.140057,17.356867,28.153322,19.840563,19.757025,,26.345814,28.848791,32.618954
4/16/2007,,68.317429,115.142372,30.188856,,49.428432,17.779848,28.379726,20.006666,19.800779,,26.501099,29.125631,32.945992
4/17/2007,,68.428368,115.448547,29.905354,,49.14785,17.774984,28.379726,20.048189,19.98311,,26.624035,29.215206,33.080128
4/18/2007,,68.52227,115.589813,29.744457,,48.976391,17.979193,28.457802,19.998362,19.932058,,26.818129,29.207054,33.054985
4/19/2007,,68.52227,115.558411,29.63718,,48.290535,17.954878,28.551495,20.006666,19.946642,,26.688732,29.329191,32.795044
4/20/2007,,68.505173,116.649353,29.94368,,49.179024,18.047256,28.746675,20.122932,20.128965,,26.895779,29.443178,33.180771
4/23/2007,,68.556374,116.209816,29.936007,,49.233589,17.998632,28.85598,20.081406,20.085211,,27.096344,29.475756,33.113686
4/24/2007,,68.616081,116.256996,29.813416,,49.085503,17.94515,28.770098,20.189381,20.077921,,27.290443,29.475756,32.996296
4/25/2007,,68.590515,117.324387,30.288467,,50.00518,18.188242,29.066784,20.338863,20.180025,,27.368082,29.565331,33.331715
4/26/2007,,68.539314,117.457809,30.165869,,49.989582,18.159075,29.051159,20.455133,20.099798,,27.2775,29.597897,33.281414
4/27/2007,,68.564919,117.363632,30.142893,,49.981785,18.134766,29.386875,20.43853,20.056038,,27.051052,29.500189,33.063393
4/30/2007,,68.616081,116.390343,29.591206,,49.389458,17.993771,29.04335,20.280725,19.98311,,26.947535,29.402483,32.644112
5/1/2007,,68.587036,116.688644,29.468622,,49.6077,18.027802,29.222921,20.380388,19.902887,,27.167517,29.467613,32.736347
5/2/2007,,68.621292,117.371475,29.821077,,50.020775,18.105589,29.410294,20.48835,19.910179,,27.31632,29.654898,33.113686
5/3/2007,,68.569885,118.007263,29.920681,,50.426037,18.275757,29.621096,20.687674,19.98311,,27.283981,29.720034,33.046612
5/4/2007,,68.604141,118.454613,30.188856,,50.387062,18.338963,29.652325,20.77072,19.98311,,27.23221,29.882868,33.12207
5/7/2007,,68.604141,118.478165,30.587286,,50.519566,18.363268,29.730396,20.745804,20.019571,,27.55571,29.948029,33.12207
5/8/2007,,68.638397,118.32119,30.610285,,50.527363,18.324375,29.714788,20.828861,19.881001,,27.432777,29.834034,32.979527
5/9/2007,,68.587036,118.64299,30.740528,,50.50399,18.42161,29.792854,20.803942,19.910179,,27.452187,29.931734,33.180771
5/10/2007,,68.64695,117.402901,30.150534,,49.685619,18.159075,29.589863,20.695971,19.786192,,27.173994,29.402483,32.820202
5/11/2007,,68.621292,118.407547,30.503012,,50.823521,18.353548,29.816282,20.920208,19.837242,,27.303375,29.51647,32.954365
5/14/2007,,68.569885,118.148529,30.464695,,50.839127,18.266037,29.683559,20.820547,19.76432,,27.413374,29.483906,32.954365
5/15/2007,,68.587036,118.179947,30.656252,,51.010578,18.222273,29.76162,20.787325,19.895592,,27.56218,29.451334,32.836967
5/16/2007,,68.65551,118.988342,30.763527,,51.205433,18.431339,29.909966,20.970041,20.099798,,27.626883,29.785179,32.954365
5/17/2007,,68.612694,118.752892,30.748211,,52.023769,18.338963,29.964626,20.9119,20.04875,,27.56218,29.67119,33.004673
5/18/2007,,68.544189,119.788918,30.863119,,52.865505,18.387581,29.863131,21.019861,20.194611,,27.710995,29.793312,33.306557
5/21/2007,,68.561333,119.726151,30.909107,,53.309738,18.407026,30.034893,21.111219,20.041454,,27.672167,29.858452,33.432327
5/22/2007,,68.578445,119.631935,30.72521,,52.810944,18.42161,29.972427,21.086306,20.077921,,27.620399,29.842161,33.398781
5/23/2007,,68.561333,119.647652,30.863119,,52.920055,18.407026,30.120777,21.011562,20.019571,,27.186918,29.948029,33.415573
5/24/2007,,68.587036,118.564529,30.533649,,51.953636,18.24172,29.878744,20.745804,19.932058,,26.578739,29.834034,33.147224
5/25/2007,,68.629829,119.058975,30.893782,,52.764183,18.275757,30.0583,20.920208,20.056038,,26.591679,29.817753,33.264626
5/29/2007,,68.561333,119.490707,30.79417,,52.413467,18.353548,30.253502,21.044786,20.128965,,26.669319,29.834034,33.239464
5/30/2007,85.769684,68.612694,120.463921,31.18495,,53.512398,18.479956,30.386227,21.202583,20.223778,,26.999287,29.842161,33.541336
5/31/2007,85.769684,68.569885,120.338364,31.338184,,53.231819,18.426481,30.550184,21.30224,20.252951,,27.070459,29.907309,33.62521
6/1/2007,85.788429,68.53466,120.934868,31.774908,,53.715038,18.484823,30.667286,21.30224,20.347765,,26.921654,29.939878,33.818054
6/4/2007,85.807198,68.560448,120.950539,31.583374,,54.556774,18.460512,30.675091,21.376986,20.420696,,26.818129,29.882868,33.885139
6/5/2007,85.807198,68.500237,120.471779,31.476099,,54.361919,18.348688,30.581398,21.30224,20.296715,,26.46228,29.809597,33.683887
6/6/2007,85.844627,68.58622,119.176704,31.070011,,53.66827,18.19311,30.253502,21.053085,20.165442,,26.041727,29.532755,33.256226
6/7/2007,85.825882,68.508873,117.026169,30.372753,,52.717438,17.886808,29.76162,20.754116,19.910179,,25.232985,29.093061,32.635708
6/8/2007,85.844627,68.53466,118.548782,30.955088,,52.935646,18.095869,30.175421,21.044786,20.026861,,25.414146,29.190773,33.054985
6/11/2007,85.88208,68.543243,118.752892,30.686892,,53.340931,18.178514,30.214453,21.086306,20.136263,,25.750586,29.198912,32.945992
6/12/2007,85.807198,68.483093,117.457809,30.311445,,52.686264,17.930567,29.824099,20.83716,19.946642,,25.330038,28.987207,32.677643
6/13/2007,85.88208,68.500237,119.215988,31.024038,,53.738411,18.270899,30.534552,21.102921,20.099798,,25.834694,29.223349,33.054985
6/14/2007,85.919518,68.500237,119.977303,31.261559,,54.642498,18.24172,30.690708,21.30224,20.128965,,25.996439,29.304771,33.289791
6/15/2007,85.994431,68.594795,120.65992,31.633312,,55.481201,18.30724,30.855865,21.425236,20.172268,,26.345625,29.528254,33.457787
6/18/2007,86.013191,68.594795,120.518036,31.633312,,55.543755,18.302341,30.840208,21.483416,20.069527,,26.058981,29.356327,33.314983
6/19/2007,86.013191,68.715149,120.817581,31.787235,,55.60627,18.380558,30.934141,21.475101,19.922773,,26.228371,29.356327,33.424191
6/20/2007,86.031914,68.646385,119.13858,31.387022,,53.98827,18.057926,30.761942,21.350439,19.900763,,25.544313,28.987953,33.365391
6/21/2007,86.031914,68.672157,119.800682,31.564034,,55.066944,18.087254,30.824554,21.458487,19.959454,,25.707188,29.069817,33.306583
6/22/2007,86.106789,68.766716,118.673531,31.471676,,54.519775,17.857492,30.644531,21.217468,19.849388,,25.218582,28.627758,33.088177
6/25/2007,86.069313,68.826851,118.105957,30.979101,,54.082069,17.715727,30.566254,21.142668,19.761337,,25.355392,28.578644,32.953781
6/26/2007,86.088051,68.78389,116.892044,30.594263,,52.9174,17.54952,30.307938,21.067869,19.709972,,25.218582,28.725992,32.726971
6/27/2007,86.069313,68.775246,118.555244,30.863647,,53.738148,17.813503,30.605391,21.275642,19.864071,,25.589926,28.9634,33.062969
6/28/2007,86.106789,68.758118,118.539513,30.979101,,53.738148,17.784166,30.448837,21.350439,19.82737,,25.583412,28.987953,32.995766
6/29/2007,86.144257,68.895622,118.578911,31.171511,,53.925743,17.686399,30.558422,21.275642,19.849388,,25.785366,28.906094,33.037769
7/2/2007,86.168678,68.940445,119.650955,31.671801,,54.879345,17.837942,30.77759,21.458487,20.010828,,26.15671,29.069817,33.214184
7/3/2007,86.168678,68.914627,120.084473,31.679497,,55.301418,17.994375,30.996752,21.608082,20.003489,,26.15671,29.118937,33.264576
7/5/2007,86.168678,68.819687,119.958389,31.748755,,55.168556,17.842831,30.965443,21.691179,19.988813,,26.104582,29.110758,33.440987
7/6/2007,86.206322,68.811066,120.588997,32.018143,,55.918953,17.930819,31.15332,21.73274,20.10622,,25.967781,29.176239,33.743397
7/9/2007,86.225121,68.862793,120.683594,32.095097,,56.442619,17.857492,31.388123,21.857401,20.10622,,26.006863,29.086193,33.617386
7/10/2007,86.243927,68.992249,118.965164,31.633312,,55.942394,17.481087,30.863686,21.608082,19.922773,,25.76582,28.840599,33.020973
7/11/2007,86.243927,68.957733,119.808609,31.864218,,56.153427,17.539742,31.19245,21.73274,20.018171,,25.830971,28.938831,33.214184
7/12/2007,86.262764,68.914627,121.700478,32.672356,,57.239922,17.862381,31.654266,22.098412,20.186943,,26.15671,29.479139,33.474579
7/13/2007,86.28157,68.949104,122.063065,33.018703,,57.802708,17.930819,31.873438,22.148273,20.326365,,26.547588,29.405462,33.64259
7/16/2007,86.300346,69.018097,122.047241,32.841694,,57.06012,17.86727,32.076946,22.214764,20.245646,,26.163218,29.438206,33.508198
7/17/2007,86.337936,68.974998,121.984177,33.134159,,56.317581,17.92593,32.264812,22.289562,20.150246,,26.189274,29.348156,33.541786
7/18/2007,86.31916,69.078545,121.763504,33.18803,,57.591667,17.696178,32.194355,22.173208,20.157593,,26.384718,29.266296,33.499779
7/19/2007,86.337936,69.069885,122.23645,33.265003,,58.115337,17.637512,32.483978,22.356047,20.223633,,26.80818,29.110758,33.575382
7/20/2007,86.375618,69.181992,120.998878,32.941746,,57.841778,17.329542,32.014336,22.27294,20.10622,,26.515018,28.840599,33.146984
7/23/2007,86.375618,69.13028,121.369339,32.903248,,58.07629,17.319765,32.225674,22.306181,20.10622,,26.54108,29.061634,33.197392
7/24/2007,86.375618,69.19931,119.264694,32.249058,,56.395741,16.884689,31.779507,22.081793,19.959454,,25.746273,28.766926,32.676559
7/25/2007,86.394455,69.251068,119.509064,31.710291,,57.294624,16.962917,31.857784,22.106724,19.959454,,25.798386,28.750546,32.567371
7/26/2007,86.413208,69.415001,116.679192,30.655838,,55.137287,16.562054,31.19245,21.774288,19.665936,,25.212069,28.161135,31.609745
7/27/2007,86.450829,69.49263,114.385338,29.955431,,53.542717,16.302967,30.613209,21.308886,19.401772,,24.462862,27.489859,31.114138
7/30/2007,86.375618,69.406342,116.174698,30.709705,,54.465069,16.610941,31.270716,21.383684,19.445797,,24.80164,27.833685,31.559349
7/31/2007,86.488457,69.518532,114.866142,30.340269,,53.933552,16.082987,30.848043,21.234095,19.284369,,24.756042,27.530775,31.080538
8/1/2007,86.460114,69.450928,115.425842,30.517282,,53.792847,16.263863,31.075041,21.441862,19.570543,,25.316301,27.719065,31.122543
8/2/2007,86.479019,69.485573,116.348129,30.594263,,53.425484,16.37141,31.286383,21.483416,19.592564,,25.589926,27.956467,31.517349
8/3/2007,86.441261,69.658806,113.352684,29.570601,,51.682415,15.672359,30.644531,21.067869,19.555872,,24.723457,27.571709,30.551323
8/6/2007,86.535698,69.572174,115.252419,29.91695,,51.979431,16.474066,31.106356,21.400305,20.062199,,25.498718,28.112009,31.038548
8/7/2007,86.554581,69.511574,116.482101,30.132454,,53.198799,16.591391,31.106356,21.441862,20.010828,,25.961262,28.242989,31.214947
8/8/2007,86.516785,69.459633,118.105957,30.909819,,54.207119,16.987356,31.348997,21.774288,20.363056,,26.339121,28.570448,31.567753
8/9/2007,86.592346,69.658806,114.606064,30.132454,,52.651646,16.376295,30.511465,21.275642,19.996151,,25.863548,27.89916,30.67733
8/10/2007,86.648979,69.632774,114.070045,29.770716,,52.933037,16.302967,30.159222,20.976454,19.886084,,25.414022,27.751818,30.542934
8/13/2007,86.667862,69.693443,114.479942,29.90156,,52.995575,16.156319,30.566254,21.267334,19.82737,,25.544313,27.833685,30.710941
8/14/2007,86.648979,69.788696,112.729965,29.131891,,52.643829,15.872789,29.783497,20.835175,19.511843,,25.114346,27.60445,29.929731
8/15/2007,86.667862,69.883934,111.177063,28.400709,,51.197777,15.731021,29.431261,20.569229,19.409109,,24.775576,27.538965,29.610523
8/16/2007,86.781212,70.02253,112.012604,28.015877,,50.885113,16.205202,29.446924,20.436255,19.460472,,24.951477,27.547157,29.652531
8/17/2007,86.837837,70.083176,114.070045,28.400709,,52.761089,16.865139,29.74436,20.635704,19.555872,,25.166456,27.612646,29.862518
8/20/2007,86.913414,70.169724,114.014862,28.931784,,52.643829,16.640276,30.174877,20.710501,19.702629,,25.30327,27.743624,30.022129
8/21/2007,86.894516,70.265015,114.243431,29.108805,,51.901264,16.757603,30.057457,20.776993,19.702629,,25.277212,27.817299,30.22374
8/22/2007,86.894516,70.169724,115.599289,30.209431,,52.526596,16.801592,30.597551,21.051252,19.753996,,25.570381,27.956467,30.626934
8/23/2007,86.837837,70.12645,115.496765,29.632191,,52.995575,16.826031,30.433189,21.10943,19.761337,,25.648556,28.136572,30.509335
8/24/2007,86.81897,69.996521,116.923553,30.324873,,54.128971,16.884689,30.683662,21.408615,19.900763,,25.804907,28.308493,31.122543
8/27/2007,86.705673,70.091797,115.83577,30.055496,,53.46455,16.689156,30.613209,21.292271,19.812702,,25.146919,28.112009,30.694143
8/28/2007,86.800079,70.273613,113.289642,29.362791,,52.174839,16.190533,29.877432,20.909964,19.585224,,24.756042,27.825491,29.954922
8/29/2007,86.856743,70.18705,115.512543,29.940046,,53.90229,16.386074,30.581903,21.408615,19.753996,,25.244646,28.030151,30.895729
8/30/2007,86.875648,70.247658,115.205093,29.863077,,53.871017,16.283417,30.394051,21.500032,19.68795,,25.199045,28.030151,30.769739
8/31/2007,86.856743,70.247658,116.340233,30.132454,,54.582306,16.498508,30.855865,21.641321,19.739321,,25.146919,28.161135,31.273733
9/4/2007,86.87001,70.244209,117.514732,30.555769,,55.575005,16.625607,30.996752,21.973749,19.95212,,25.635529,28.406706,31.315752
9/5/2007,86.888985,70.426758,116.497879,30.286377,,55.277973,16.42518,30.683662,21.741047,19.768679,,25.570381,28.349428,30.820131
9/6/2007,86.888985,70.339813,116.76593,30.440329,,56.122158,16.302967,30.934141,21.849089,19.717304,,25.602959,28.43947,30.895729
9/7/2007,86.945862,70.583214,115.142097,29.724533,,54.918423,16.136761,30.300114,21.400305,19.629248,,25.414022,28.136572,30.156528
9/10/2007,86.96479,70.609268,114.921364,29.539822,,54.832432,16.082987,30.323599,21.358753,19.680616,,25.433573,28.161135,29.996918
9/11/2007,86.87001,70.504974,116.261421,29.924641,,55.770409,16.249193,30.597551,21.666245,19.812702,,25.602959,28.373968,30.332922
9/12/2007,87.002731,70.565811,116.560966,30.093985,,56.161243,16.283417,30.574087,21.608082,19.915436,,25.817942,28.496769,30.349737
9/13/2007,86.983803,70.461502,117.380737,30.194033,,56.512985,16.552279,30.895008,21.608082,19.974138,,25.87006,28.562279,30.769739
9/14/2007,87.040642,70.452843,117.372841,30.401846,,56.669315,16.610941,30.949799,21.500032,20.091543,,25.863548,28.4804,30.971348
9/17/2007,87.07856,70.444092,116.742279,30.371048,,56.78656,16.454508,30.683662,21.491726,19.974138,,25.883083,28.390348,30.593332
9/18/2007,87.021675,70.539749,120.179077,31.787235,,58.506172,17.075346,31.677755,21.915573,20.363056,,26.48245,28.897898,31.786158
9/19/2007,87.059624,70.539749,120.888489,32.148991,,59.014267,17.18289,32.014336,21.99868,20.377729,,26.775602,29.012524,31.84495
9/20/2007,87.002731,70.391991,120.03714,32.04895,,58.975155,16.972689,31.74819,22.081793,20.399742,,26.410784,28.979774,31.214947
9/21/2007,87.040642,70.487602,120.36113,32.141701,,59.32626,17.039171,31.963745,22.250835,20.410076,,26.452772,29.121883,31.225878
9/24/2007,87.116493,70.565811,120.139366,32.18037,,59.216541,16.802792,31.656933,22.192551,20.395308,,26.551178,29.064388,30.964956
9/25/2007,87.135429,70.626694,119.901772,32.072113,,58.244747,16.768312,31.782816,22.417383,20.365805,,26.583986,28.965796,30.56097
9/26/2007,87.040642,70.583214,120.53537,32.474178,,58.409321,16.773239,32.00309,22.558949,20.506002,,26.715191,29.130102,30.998632
9/27/2007,87.059624,70.713547,121.248184,32.853043,,59.16954,16.970222,32.144691,22.542295,20.57979,,26.524939,29.24511,30.847141
9/28/2007,87.021675,70.635338,120.844269,32.559238,,58.62093,16.901279,32.317776,22.459021,20.646198,,26.111614,29.039734,30.998632
10/1/2007,87.116821,70.650192,122.20649,33.170055,,59.639732,17.22138,32.734726,22.70052,20.587173,,26.465889,29.483339,31.402632
10/2/2007,87.059738,70.693802,122.040184,32.938103,,58.70713,17.418365,32.467236,22.783796,20.594549,,26.564302,29.319035,31.394215
10/3/2007,87.078789,70.685097,121.794662,32.512852,,58.362312,17.378969,32.246971,22.517307,20.542894,,26.47901,29.434053,31.570969
10/4/2007,87.173882,70.720001,121.984779,32.65202,,58.581753,17.482384,32.357101,22.575602,20.587173,,26.623343,29.401186,31.411051
10/5/2007,87.078789,70.641449,123.434105,33.208725,,58.863884,17.67445,32.711121,22.817101,20.660961,,26.833282,29.779076,32.109646
10/8/2007,87.211937,70.711288,122.776779,33.015423,,58.268257,17.433136,32.656055,22.858732,20.528139,,26.793928,29.573715,31.899227
